age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K,pred_id,prob_class_1,prediction,timestamp
69,Self-emp-not-inc,104003,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0,a128cba7-04aa-4f30-be18-7652aa4a07b1,0.13694951491782167,0,2024-03-10 21:49:00
31,Private,87418,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,f5f90cca-d878-4564-959d-820eeacd9bb9,0.44704653727560795,0,2024-03-10 21:58:00
17,Private,73820,12th,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0,ef034f60-ee16-4fab-881b-6d55b26d17b0,0.0009139226201186836,0,2024-03-10 22:13:00
64,Private,130525,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,17fa3f00-74ac-4a60-80d1-9b29c4d19487,0.47866364754101093,0,2024-03-10 22:19:00
44,Private,106982,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,0,ab13b5d6-df6c-4904-afb8-422bcfaef196,0.09587365261620072,0,2024-03-10 22:29:00
19,Private,323605,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,1,792da573-fe03-4205-af61-3e713796ed44,0.006288799040155477,0,2024-03-10 22:37:00
23,Private,173535,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,c236c114-4850-4972-a0e4-eec741b25f1b,0.02400400124876719,0,2024-03-10 22:49:00
37,Private,80638,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,0,874c5c31-db9c-4bbe-9523-977814bf6ee4,0.1817535574571433,0,2024-03-10 22:58:00
55,Private,123515,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,7fac6a6e-45c7-4713-8578-85b1ad6eb66f,0.02599456487797076,0,2024-03-10 23:13:00
20,,38455,HS-grad,9,Never-married,,Other-relative,White,Male,0,0,40,United-States,0,f1645ecf-20a3-44bc-9e69-c8ee86d5902f,0.003986394496097819,0,2024-03-10 23:22:00
26,Private,340787,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,3d46d40f-bdb1-4ef6-8027-c9bb8d8d22f8,0.3076633370444622,0,2024-03-10 23:30:00
38,Private,682947,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,1,e203cf77-2804-4f84-8b2e-91dea226089a,0.432009565982959,0,2024-03-10 23:40:00
17,Private,225507,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,15,United-States,0,32445f3f-7894-4aab-ad59-37dcdc08e09c,0.002080523308911831,0,2024-03-10 23:52:00
30,Private,97723,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,0,c553c409-6bab-493f-827c-413926ef0a1e,0.01719901930327271,0,2024-03-11 00:03:00
58,Federal-gov,26947,Bachelors,13,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,f3b59c7a-646c-4fc2-a72d-24ce3d74f8b6,0.20397173901783341,0,2024-03-11 00:09:00
52,Self-emp-not-inc,129311,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,95,United-States,1,2183632d-28e2-45bd-834f-d40a0ffcaa83,0.759164412840049,1,2024-03-11 00:17:00
42,,195124,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,60,Dominican-Republic,0,a8f9090b-2a8b-41c4-ad14-c5c64fd68b27,0.2491736611196484,0,2024-03-11 00:33:00
29,Private,119359,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,10,China,1,3c958fb2-f9ca-48f1-b040-8f12165b22df,0.05053544687693908,0,2024-03-11 00:41:00
30,Private,299223,Some-college,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,6456476e-cd79-411d-84d5-6cfa1d141416,0.032197327555489895,0,2024-03-11 00:51:00
41,Self-emp-inc,34266,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0daa1b9c-547e-4fef-bc14-4b92cc10c65d,0.32401149852920624,0,2024-03-11 01:02:00
27,Private,367329,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0,2606f013-744e-4963-b579-ee6be11c23f9,0.07912918140692254,0,2024-03-11 01:10:00
53,Private,153052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,4bd76082-e86c-4cf2-b02a-fb1ccb33462e,0.31378718649316123,0,2024-03-11 01:17:00
49,Private,204057,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,df991225-da9a-44f4-82bd-808604eb035c,0.08986657324415402,0,2024-03-11 01:33:00
35,Private,340260,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States,0,f0bcd7e1-c713-4d59-93ae-556dc2ce6c8d,0.025816471155109648,0,2024-03-11 01:38:00
57,Private,136107,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1,6f4437d9-9a2d-4431-97e1-8d219c8d50c4,0.07047858590714526,0,2024-03-11 01:52:00
21,Private,129674,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,Mexico,0,6bfa69c8-771c-49d4-8065-43c59334caa8,0.05426884931468946,0,2024-03-11 02:00:00
56,Self-emp-not-inc,183081,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,cc0f99f5-3383-42d0-b872-f5aee5ea711c,0.4048211483686737,0,2024-03-11 02:09:00
53,Private,94081,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,1,caba6eb7-f1a9-4a45-a285-e093618845c4,0.7843512410542091,1,2024-03-11 02:20:00
21,Private,345253,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Male,2174,0,40,United-States,0,5568d643-cc79-4bbb-ac61-2f5dd8ca58e0,0.04124401708479724,0,2024-03-11 02:29:00
25,Private,282313,10th,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0,1602,40,United-States,0,1e2de48f-fcff-4031-a769-f668eede0053,0.0073614092794205095,0,2024-03-11 02:40:00
45,Private,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0,daa96dfa-e458-409c-bea8-60c4f6e2f936,0.2266078675328114,0,2024-03-11 02:49:00
24,Private,261561,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0,8ac328fc-fcfa-4854-8a69-4821e57b2e45,0.05846391518676147,0,2024-03-11 03:00:00
33,Private,362747,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,0,34cc01ec-2b44-407a-8987-43078fc65f07,0.011874135210995467,0,2024-03-11 03:09:00
48,Self-emp-not-inc,32825,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,63451e6c-70e6-445c-a881-5c9fe9166f4f,0.1631370569028304,0,2024-03-11 03:17:00
53,Private,123011,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,6673723e-6fe1-499e-8949-b59d9dfc1380,0.822596894453401,1,2024-03-11 03:27:00
44,Private,130126,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1,60e8e36a-a8c0-48d9-8a54-248ca56e79b0,0.4008585398006865,0,2024-03-11 03:41:00
41,Private,42563,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,25,United-States,1,d2569664-05c1-4a8b-b535-ccee47b8f811,0.5369160799374709,1,2024-03-11 03:53:00
36,Private,201769,11th,7,Never-married,Protective-serv,Not-in-family,Black,Male,13550,0,40,United-States,1,c49e1757-ae30-400a-aaf1-03b3606d3a78,0.7559309686080811,1,2024-03-11 03:59:00
24,Private,191948,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,0,54f31baf-f31e-4db8-9096-57fce099129a,0.01586905585220184,0,2024-03-11 04:08:00
31,Private,242616,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,e9920e9a-7692-4e6d-bb1e-68bf737bcbf5,0.09267932037391242,0,2024-03-11 04:17:00
37,State-gov,142282,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,0,cbba4bc5-1bf2-45d1-929f-e3855b81be17,0.009346539274367734,0,2024-03-11 04:30:00
52,Private,104501,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,1,42cee186-3bfe-49ec-9eb6-b83547db8cb2,0.40166866698291837,0,2024-03-11 04:41:00
54,Private,346014,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,0,8c48b5f9-9c4e-4ccf-ae51-db1a77ac7829,0.44019322114635473,0,2024-03-11 04:51:00
29,Private,50028,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,8bf13997-ca02-4f77-9c0b-f31c15e5fda6,0.23558427071162716,0,2024-03-11 04:58:00
45,Private,34248,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,893f834f-0f3e-4992-b764-8866a41b66f2,0.4029613840720217,0,2024-03-11 05:08:00
40,Private,346964,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,7b3ec652-0949-4e9d-b470-505cd939ff35,0.03644865199320266,0,2024-03-11 05:21:00
40,Private,95639,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,45,United-States,0,7e41bc7f-1c3e-4348-8e87-b0883fb72447,0.02095326182671972,0,2024-03-11 05:27:00
26,Private,102264,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,1db82bbf-c5f7-417b-8dfc-89e8346960d9,0.02940817929998522,0,2024-03-11 05:41:00
53,Private,208122,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,60,United-States,1,852170de-b123-4e1a-8377-ffebea60a042,0.42523416752109,0,2024-03-11 05:52:00
51,Private,59840,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,2174,0,40,United-States,0,12e131d8-ea66-4720-a89d-a96afe3f74d1,0.06059691548427611,0,2024-03-11 06:01:00
26,Self-emp-inc,109240,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0,4a7901b4-9581-43ba-9c35-1818a710825f,0.21894778679176502,0,2024-03-11 06:07:00
35,Private,183898,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,0,d2ae7d0c-8b84-4c09-a7d0-cfc92e6b8a52,0.0899595636662521,0,2024-03-11 06:20:00
48,Private,167009,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,0,79da4478-f7ed-4276-9a1d-62a7cf87eabe,0.03975949258969013,0,2024-03-11 06:30:00
33,Private,213308,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,50,United-States,0,7e519b2a-3de8-47d7-973f-fdf4015ff029,0.019995232381172796,0,2024-03-11 06:37:00
35,Private,233533,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,0,01fd35f9-ee86-4ac5-a9fb-64bc6ef4504f,0.6350406698489273,1,2024-03-11 06:48:00
38,Self-emp-not-inc,107410,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,56887c43-afb8-4ec9-8dfc-c11d67c512f1,0.026305346186091982,0,2024-03-11 07:03:00
36,Self-emp-not-inc,239415,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0,c0cee8fb-6ebe-40ae-adec-8db3db951b2c,0.026699384678416937,0,2024-03-11 07:12:00
57,Private,278228,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,88fe7883-d6ad-4cf8-a03e-4f28c0a16f7d,0.8446893952884351,1,2024-03-11 07:21:00
21,Private,265356,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,0,ebed7dd9-45ac-4f7e-bdcd-aeb663933cc5,0.016059199453843473,0,2024-03-11 07:27:00
42,Private,37869,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,United-States,0,90298d6a-e547-4551-9fa2-78c0b2a4c7c6,0.12122416627899896,0,2024-03-11 07:37:00
21,Private,222490,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0,b2322dfb-8e63-4812-ba6c-9e685da8da8b,0.004836866947818393,0,2024-03-11 07:53:00
50,Federal-gov,343014,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0,9341dc5d-5317-4b44-bb53-a361c41760a0,0.6051706136154283,1,2024-03-11 08:01:00
45,Self-emp-not-inc,34446,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,ba2ae3d0-f371-42ca-991a-c7f76a326750,0.15611034231605891,0,2024-03-11 08:13:00
43,Self-emp-not-inc,240170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,0,ee1a33ff-b33c-4dc1-a0b2-81c01baa7d30,0.531823167681385,1,2024-03-11 08:18:00
32,Private,94939,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0,22253508-ac35-4316-8298-f81de3ddf9f0,0.2672067435894606,0,2024-03-11 08:32:00
19,Private,240686,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0,4efcd99e-e812-4447-bcdf-3848349843ea,0.009415078548986442,0,2024-03-11 08:41:00
31,Local-gov,162041,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0,8dc32547-ccb7-48d8-a0ce-2cb930953313,0.07472034783464611,0,2024-03-11 08:48:00
54,Self-emp-not-inc,175804,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,2f7e59b8-0e22-4fb2-aed2-ab737a42c48e,0.6520569641753512,1,2024-03-11 09:03:00
43,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,55,United-States,1,dd52554d-ccfa-4e6d-a769-7af4dbb71170,0.8918160340785931,1,2024-03-11 09:08:00
29,Private,58115,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States,0,b4bc8454-3096-4cb5-8f75-7e193e538021,0.560304097637121,1,2024-03-11 09:20:00
56,Private,59469,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,0,360111aa-0fcd-4d8a-8ecd-e2a1593e957c,0.09968299133462831,0,2024-03-11 09:29:00
43,State-gov,135060,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,,1,0b88e42f-5d00-49d9-b925-e5dcc7520270,0.8277199034283439,1,2024-03-11 09:41:00
47,,308499,HS-grad,9,Divorced,,Unmarried,White,Female,0,0,40,United-States,0,4a097a27-7e46-4a22-b1d2-83e7e1b338ba,0.01829731275848606,0,2024-03-11 09:48:00
59,Self-emp-inc,187502,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,2e4c6203-0709-4374-aca0-198746d4b30a,0.5941798486085026,1,2024-03-11 10:01:00
22,,229799,Some-college,10,Never-married,,Other-relative,White,Male,0,0,45,,0,21493701-7503-4a32-973d-1f6515664ff2,0.009467104454139293,0,2024-03-11 10:08:00
45,Private,347834,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,a8840e0b-c0fc-4d55-8d7b-28bcb8aa85cb,0.023043320294150422,0,2024-03-11 10:17:00
56,Private,124566,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,8ac28f49-f534-41a9-a4c3-19379e54cbb7,0.011855666335138388,0,2024-03-11 10:32:00
27,Private,208249,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,62,United-States,0,2f584700-74d4-4723-8430-86c8f8db792f,0.17400776692651523,0,2024-03-11 10:37:00
46,Private,393715,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1,1f88ccb2-3760-4a9c-bb57-5c34d371582d,0.9962517013575515,1,2024-03-11 10:53:00
45,Private,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,5a7faadb-9e72-4f78-bd6e-89e1f6552865,0.08800853330483425,0,2024-03-11 10:58:00
18,Private,52776,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0,f0f6c220-d068-47b5-9382-f62068471b92,0.005489459343016458,0,2024-03-11 11:12:00
37,Private,115332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,0,495957a7-ac02-489d-a184-79c5b9cc2c9d,0.18636594000041004,0,2024-03-11 11:21:00
25,Private,190107,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,f1ad4574-9779-4279-bdc6-e211829dc98b,0.17834612028146585,0,2024-03-11 11:32:00
22,Local-gov,192812,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,0,20e7997b-4ea9-4009-87ac-2a9eab36f24c,0.03155928647668244,0,2024-03-11 11:40:00
39,Private,186719,Some-college,10,Separated,Craft-repair,Unmarried,White,Female,0,0,25,United-States,0,7aa09c80-241a-4023-b5d5-34b4532279b0,0.01866301927682128,0,2024-03-11 11:47:00
40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0,35491abd-774e-40f5-acec-ab1955a45b40,0.009928592099718369,0,2024-03-11 11:57:00
27,Private,193807,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,0,4caa9bb3-ba36-4718-969c-c5f32e715713,0.05574864420142435,0,2024-03-11 12:12:00
31,Private,236543,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0,23a74542-8b69-4511-8cbe-04e310d98efb,0.06154077628232587,0,2024-03-11 12:17:00
20,Private,37932,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0,379e7663-4278-452b-b667-387b53b9b841,0.017082167748279295,0,2024-03-11 12:33:00
59,Private,138370,10th,6,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,0,c39798fa-89fc-4f13-af00-493d2caf7d34,0.04260837840252214,0,2024-03-11 12:39:00
37,Private,412296,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,1,9d013ca0-c899-4b2b-b3b6-5fcdc21462b9,0.2518012835565578,0,2024-03-11 12:52:00
46,,140782,HS-grad,9,Separated,,Own-child,White,Female,0,0,36,United-States,0,ed8d2754-a965-4d55-a4f0-a18eedb72a27,0.010735720089560367,0,2024-03-11 13:01:00
26,Private,164386,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,48,United-States,0,2c16e973-c820-4c24-8937-fce264127e5c,0.021568341957722618,0,2024-03-11 13:11:00
32,Private,178623,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,0,dc5fe051-9bbd-4955-b8eb-f197897a56b4,0.02263538505899271,0,2024-03-11 13:22:00
70,Self-emp-not-inc,36311,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,United-States,1,b0570336-f258-4b6f-b793-39090c7bd594,0.9994283282028159,1,2024-03-11 13:32:00
46,Private,27802,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,8c5e5b9c-9eb3-4835-85d8-81f2925f6052,0.3224989001244058,0,2024-03-11 13:41:00
40,Local-gov,24763,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,6849,0,40,United-States,0,1161c0bb-1a2c-4654-bb8d-954b95b4379f,0.300607302733614,0,2024-03-11 13:48:00
69,Private,183791,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,0,cbe3c56f-1fdb-4019-8586-a60b083a9eb4,0.026145801895830562,0,2024-03-11 14:01:00
35,Self-emp-not-inc,95455,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,0,dc461f4a-0f05-47c8-8f3e-affb868066c4,0.09688489427903403,0,2024-03-11 14:11:00
52,Private,174767,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1669aa46-09f4-47f5-a5e9-8442c7474d59,0.6018625068073732,1,2024-03-11 14:17:00
56,,141076,HS-grad,9,Divorced,,Not-in-family,Black,Female,3674,0,40,United-States,0,323e3099-36c6-4268-b08e-3c3e57ca793a,0.05322497842206878,0,2024-03-11 14:30:00
24,Private,308205,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,b96a6151-e41d-4dec-bb73-2cb1bb0f05bf,0.05079127694681639,0,2024-03-11 14:42:00
38,Private,103474,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,0,2babb72d-60c9-4128-830a-40d0d0f05ed1,0.07513313338761969,0,2024-03-11 14:48:00
26,Private,456618,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico,0,b313212c-e403-41d7-a043-544f31dd93a9,0.027102326554140146,0,2024-03-11 15:02:00
33,Private,238246,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,Germany,0,c5e044d8-8974-4a69-ae2f-32888b453865,0.009701437973210342,0,2024-03-11 15:11:00
29,Private,123200,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,2415,40,Puerto-Rico,1,b54ed17f-55c7-41fa-892a-bb507a7c20e0,0.317156616392218,0,2024-03-11 15:19:00
35,Private,198341,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,,0,c1153b1b-85ac-441c-951d-57c68f0c73ef,0.6640440344207542,1,2024-03-11 15:31:00
25,Private,53147,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,50,United-States,0,e9da18a1-5fc6-4c96-9118-0c3c5672f641,0.10768321574171112,0,2024-03-11 15:43:00
22,Private,130724,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,0,2f139553-69a2-4004-9c04-e5e04dbc0961,0.016992532429005534,0,2024-03-11 15:50:00
60,Private,162947,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Puerto-Rico,0,fac44a8c-8a39-491d-9c00-c82b431034ac,0.007839304409290855,0,2024-03-11 16:03:00
34,Private,191291,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,9fae2f13-88d9-4aeb-a2dd-200695482e55,0.038551081565677825,0,2024-03-11 16:09:00
47,Private,45857,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,e2b73b21-3cef-4d4b-9d0f-ce0fc13b1d22,0.01281826044101421,0,2024-03-11 16:23:00
61,Local-gov,153408,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,b13e2e51-085c-4f9a-8647-9ed8af161e23,0.20113549158673427,0,2024-03-11 16:27:00
57,Private,186386,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,10520,0,40,United-States,1,cf2e07bb-4a8d-46c1-9ae1-d1a338c5d08a,0.9492702376073736,1,2024-03-11 16:43:00
